PrimaryKey,RunID,StockID,Age,TimeStep,Cohort,MatureCohort,StartCohort,WorkingCohort,MidCohort,Shelton.TimeStep,Year.run,Season.run,Year.Season.run,Species,StockVersion,ProductionRegionNumber,ManagementUnitNumber,StockName,StockLongName
3542838,41,43,2,2,324556.6828,0,357727.0311,328536.5054,324556.6828,1,2001,.Spr,2001.Spr,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542839,41,43,2,3,252772.2515,25649.92107,324556.6828,285642.3366,278422.1726,2,2001,.Sum,2001.Sum,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542840,41,43,2,4,358085.0289,0,483751.7956,359088.9578,358085.0289,3,2001,.Fall,2001.Fall,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542842,41,43,3,2,169737.6127,0,201566.0628,189935.7009,169737.6127,1,2001,.Spr,2001.Spr,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542843,41,43,3,3,26262.98529,106515.1563,169737.6127,155258.9944,132778.1416,2,2001,.Sum,2001.Sum,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542844,41,43,3,4,200997.5244,0,252772.2515,205301.6227,200997.5244,3,2001,.Fall,2001.Fall,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542846,41,43,4,2,16648.06254,0,19676.60831,18958.41211,16648.06254,1,2001,.Spr,2001.Spr,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542847,41,43,4,3,142.546891,14723.12121,16648.06254,15744.07275,14865.6681,2,2001,.Sum,2001.Sum,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542848,41,43,4,4,21320.96977,0,26262.98529,23056.27479,21320.96977,3,2001,.Fall,2001.Fall,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542850,41,43,5,2,233.038755,0,246.372292,242.085414,233.038755,1,2001,.Spr,2001.Spr,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542851,41,43,5,3,0,226.979747,233.038755,226.979747,226.979747,2,2001,.Sum,2001.Sum,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542852,41,43,5,4,134.051097,0,142.546891,134.051097,134.051097,3,2001,.Fall,2001.Fall,CHINOOK,5,8,13,U-BPHTule,UnMarked CR Bonneville Pool Hatchery
3542854,41,44,2,2,10037.5285,0,11063.38418,10160.61203,10037.5285,1,2001,.Spr,2001.Spr,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542855,41,44,2,3,7817.459359,793.272261,10037.5285,8834.02883,8610.731621,2,2001,.Sum,2001.Sum,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542856,41,44,2,4,11074.45593,0,14960.93807,11105.50433,11074.45593,3,2001,.Fall,2001.Fall,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542858,41,44,3,2,5249.456305,0,6233.811245,5874.120336,5249.456305,1,2001,.Spr,2001.Spr,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542859,41,44,3,3,812.23243,3294.182413,5249.456305,4801.677682,4106.414844,2,2001,.Sum,2001.Sum,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542860,41,44,3,4,6216.228121,0,7817.459359,6349.340492,6216.228121,3,2001,.Fall,2001.Fall,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542862,41,44,4,2,514.913412,0,608.584302,586.370975,514.913412,1,2001,.Spr,2001.Spr,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542863,41,44,4,3,4.40888,455.376267,514.913412,486.953614,459.785147,2,2001,.Sum,2001.Sum,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542864,41,44,4,4,659.391265,0,812.23243,713.058851,659.391265,3,2001,.Fall,2001.Fall,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542866,41,44,5,2,7.207383,0,7.61976,7.487176,7.207383,1,2001,.Spr,2001.Spr,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542867,41,44,5,3,0,7.019991,7.207383,7.019991,7.019991,2,2001,.Sum,2001.Sum,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542868,41,44,5,4,4.146111,0,4.40888,4.146111,4.146111,3,2001,.Fall,2001.Fall,CHINOOK,5,8,14,M-BPHTule,Marked CR Bonneville Pool Hatchery
3542870,41,45,2,2,18806.93675,0,20703.06507,19013.69496,18806.93675,1,2001,.Spr,2001.Spr,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542871,41,45,2,3,16364.06818,95.365961,18806.93675,16551.98503,16459.43414,2,2001,.Sum,2001.Sum,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542872,41,45,2,4,20702.31205,0,27919.21418,20724.43269,20702.31205,3,2001,.Fall,2001.Fall,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542874,41,45,3,2,12152.69882,82.896156,13295.40997,12528.26481,12235.59498,1,2001,.Spr,2001.Spr,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542875,41,45,3,3,9988.305445,873.967629,12152.69882,11116.07361,10862.27307,2,2001,.Sum,2001.Sum,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542876,41,45,3,4,13234.07053,0,16364.06818,13290.89618,13234.07053,3,2001,.Fall,2001.Fall,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542878,41,45,4,2,55518.26974,5612.542096,72223.60442,69587.44286,61130.81183,1,2001,.Spr,2001.Spr,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542879,41,45,4,3,25369.98945,22846.43807,55518.26974,52503.62769,48216.42752,2,2001,.Sum,2001.Sum,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542880,41,45,4,4,8300.74061,0,9988.305445,8768.73335,8300.74061,3,2001,.Fall,2001.Fall,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542882,41,45,5,2,17954.10893,5409.521546,30604.48658,30071.96851,23363.63048,1,2001,.Spr,2001.Spr,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542883,41,45,5,3,0,16596.38871,17954.10893,17487.3021,16596.38871,2,2001,.Sum,2001.Sum,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542884,41,45,5,4,21400.59784,0,25369.98945,23857.93808,21400.59784,3,2001,.Fall,2001.Fall,CHINOOK,5,8,17,U-UpCR Su,UnMarked Columbia R Upriver Summer
3542886,41,46,2,2,581.661171,0,640.304651,588.055792,581.661171,1,2001,.Spr,2001.Spr,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542887,41,46,2,3,506.108102,2.94948,581.661171,511.919997,509.057582,2,2001,.Sum,2001.Sum,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542888,41,46,2,4,640.281362,0,863.485799,640.965509,640.281362,3,2001,.Fall,2001.Fall,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542890,41,46,3,2,375.858819,2.563813,411.200603,387.474328,378.422632,1,2001,.Spr,2001.Spr,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542891,41,46,3,3,308.918434,27.030082,375.858819,343.798061,335.948515,2,2001,.Sum,2001.Sum,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542892,41,46,3,4,409.303496,0,506.108102,411.061,409.303496,3,2001,.Fall,2001.Fall,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542894,41,46,4,2,1717.051743,173.582953,2233.709128,2152.178745,1890.634696,1,2001,.Spr,2001.Spr,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542895,41,46,4,3,784.635127,706.587516,1717.051743,1623.815834,1491.222643,2,2001,.Sum,2001.Sum,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542896,41,46,4,4,256.725408,0,308.918434,271.199493,256.725408,3,2001,.Fall,2001.Fall,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542898,41,46,5,2,555.276037,167.303078,946.520826,930.051363,722.579115,1,2001,.Spr,2001.Spr,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542899,41,46,5,3,0,513.285119,555.276037,540.83886,513.285119,2,2001,.Sum,2001.Sum,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542900,41,46,5,4,661.87102,0,784.635127,737.870873,661.87102,3,2001,.Fall,2001.Fall,CHINOOK,5,8,18,M-UpCR Su,Marked Columbia R Upriver Summer
3542902,41,47,2,2,556294.9828,0,608067.6156,558449.2981,556294.9828,1,2001,.Spr,2001.Spr,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542903,41,47,2,3,445386.3916,34584.28727,556294.9828,489595.2143,479970.6789,2,2001,.Sum,2001.Sum,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542904,41,47,2,4,607715.7476,0,820213.4209,608844.4223,607715.7476,3,2001,.Fall,2001.Fall,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542906,41,47,3,2,340413.7243,0,364262.9818,343245.0078,340413.7243,1,2001,.Spr,2001.Spr,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542907,41,47,3,3,202851.1075,88126.28645,340413.7243,311376.4336,290977.3939,2,2001,.Sum,2001.Sum,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542908,41,47,3,4,361019.4162,0,445386.3916,361742.8273,361019.4162,3,2001,.Fall,2001.Fall,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542910,41,47,4,2,226319.5934,0,252535.5414,243317.9942,226319.5934,1,2001,.Spr,2001.Spr,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542911,41,47,4,3,39459.2311,135576.7265,226319.5934,214030.4394,175035.9576,2,2001,.Sum,2001.Sum,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542912,41,47,4,4,174870.6917,0,202851.1075,178082.9872,174870.6917,3,2001,.Fall,2001.Fall,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542914,41,47,5,2,62361.90194,0,67598.35276,66422.14142,62361.90194,1,2001,.Spr,2001.Spr,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542915,41,47,5,3,0,45986.70437,62361.90194,60740.49249,45986.70437,2,2001,.Sum,2001.Sum,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542916,41,47,5,4,23702.18021,0,39459.2311,37107.46092,23702.18021,3,2001,.Fall,2001.Fall,CHINOOK,5,8,21,U-UpCR Br,UnMarked Columbia R Upriver Bright
3542918,41,48,2,2,5619.196713,0,6142.157762,5640.957689,5619.196713,1,2001,.Spr,2001.Spr,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542919,41,48,2,3,4498.896854,349.339684,5619.196713,4945.455027,4848.236537,2,2001,.Sum,2001.Sum,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542920,41,48,2,4,6138.603505,0,8285.06584,6150.004373,6138.603505,3,2001,.Fall,2001.Fall,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542922,41,48,3,2,3438.556413,0,3679.460382,3467.155518,3438.556413,1,2001,.Spr,2001.Spr,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542923,41,48,3,3,2049.021313,890.173297,3438.556413,3145.247551,2939.194611,2,2001,.Sum,2001.Sum,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542924,41,48,3,4,3646.69677,0,4498.896854,3654.004024,3646.69677,3,2001,.Fall,2001.Fall,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542926,41,48,4,2,2285.907557,0,2550.69786,2457.597388,2285.907557,1,2001,.Spr,2001.Spr,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542927,41,48,4,3,398.552124,1369.37266,2285.907557,2161.782776,1767.924784,2,2001,.Sum,2001.Sum,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542928,41,48,4,4,1766.388061,0,2049.021313,1798.835811,1766.388061,3,2001,.Fall,2001.Fall,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542930,41,48,5,2,629.899458,0,682.791326,670.910757,629.899458,1,2001,.Spr,2001.Spr,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542931,41,48,5,3,0,464.498343,629.899458,613.522072,464.498343,2,2001,.Sum,2001.Sum,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542932,41,48,5,4,239.400363,0,398.552124,374.798417,239.400363,3,2001,.Fall,2001.Fall,CHINOOK,5,8,22,M-UpCR Br,Marked Columbia R Upriver Bright
3542934,41,49,2,2,7020.793079,0,7698.513848,7070.315118,7020.793079,1,2001,.Spr,2001.Spr,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542935,41,49,2,3,5766.75537,0,7020.793079,6178.999989,5766.75537,2,2001,.Sum,2001.Sum,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542936,41,49,2,4,7698.513848,1582.115245,12502.53145,9280.629093,9280.629093,3,2001,.Fall,2001.Fall,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542938,41,49,3,2,1574.517949,0,1772.074026,1669.825355,1574.517949,1,2001,.Spr,2001.Spr,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542939,41,49,3,3,1218.131023,0,1574.517949,1440.211568,1218.131023,2,2001,.Sum,2001.Sum,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542940,41,49,3,4,1824.986999,2768.128059,5766.75537,4683.758712,4593.115058,3,2001,.Fall,2001.Fall,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542942,41,49,4,2,295.76029,0,368.117159,354.680883,295.76029,1,2001,.Spr,2001.Spr,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542943,41,49,4,3,247.28983,0,295.76029,279.700506,247.28983,2,2001,.Sum,2001.Sum,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542944,41,49,4,4,82.671741,938.231717,1218.131023,1069.397225,1020.903458,3,2001,.Fall,2001.Fall,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542946,41,49,5,4,0,232.551356,247.28983,232.551356,232.551356,3,2001,.Fall,2001.Fall,CHINOOK,5,8,25,U-Cowl Sp,UnMarked Cowlitz River Spring
3542948,41,50,2,2,217.138048,0,238.098495,218.669658,217.138048,1,2001,.Spr,2001.Spr,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542949,41,50,2,3,178.353355,0,217.138048,191.103196,178.353355,2,2001,.Sum,2001.Sum,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542950,41,50,2,4,238.098495,48.931426,386.676439,287.029921,287.029921,3,2001,.Fall,2001.Fall,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542952,41,50,3,2,48.696458,0,54.806443,51.644111,48.696458,1,2001,.Spr,2001.Spr,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542953,41,50,3,3,37.674176,0,48.696458,44.54265,37.674176,2,2001,.Sum,2001.Sum,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542954,41,50,3,4,56.442927,85.612254,178.353355,144.858595,142.055182,3,2001,.Fall,2001.Fall,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542956,41,50,4,2,9.147233,0,11.385076,10.969521,9.147233,1,2001,.Spr,2001.Spr,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542957,41,50,4,3,7.648146,0,9.147233,8.650538,7.648146,2,2001,.Sum,2001.Sum,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542958,41,50,4,4,2.556859,29.017491,37.674176,33.074159,31.574351,3,2001,.Fall,2001.Fall,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542960,41,50,5,4,0,7.192316,7.648146,7.192316,7.192316,3,2001,.Fall,2001.Fall,CHINOOK,5,8,26,M-Cowl Sp,Marked Cowlitz River Spring
3542962,41,51,2,2,9173.040869,0,10034.92672,9216.076701,9173.040869,1,2001,.Spr,2001.Spr,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542963,41,51,2,3,8035.786079,0,9173.040869,8073.193269,8035.786079,2,2001,.Sum,2001.Sum,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542964,41,51,2,4,10035.93217,534.727384,14249.44618,10577.3639,10570.65956,3,2001,.Fall,2001.Fall,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542966,41,51,3,2,1995.64177,0,2259.967741,2129.567602,1995.64177,1,2001,.Spr,2001.Spr,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542967,41,51,3,3,1730.870193,0,1995.64177,1825.413527,1730.870193,2,2001,.Sum,2001.Sum,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542968,41,51,3,4,2264.824039,4133.562366,8035.786079,6526.665453,6398.386405,3,2001,.Fall,2001.Fall,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542970,41,51,4,2,85.433975,0,153.875329,148.258879,85.433975,1,2001,.Spr,2001.Spr,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542971,41,51,4,3,67.627814,0,85.433975,80.79491,67.627814,2,2001,.Sum,2001.Sum,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542972,41,51,4,4,57.424494,1375.572627,1730.870193,1519.530942,1432.99712,3,2001,.Fall,2001.Fall,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542974,41,51,5,4,0,60.219317,67.627814,63.597196,60.219317,3,2001,.Fall,2001.Fall,CHINOOK,5,8,29,U-Will Sp,UnMarked Willamette River Spring
3542976,41,52,2,2,82557.36163,0,90314.33371,82944.68408,82557.36163,1,2001,.Spr,2001.Spr,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542977,41,52,2,3,72322.06928,0,82557.36163,72658.73397,72322.06928,2,2001,.Sum,2001.Sum,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542978,41,52,2,4,90323.38278,4812.546098,128245.006,95196.26793,95135.92887,3,2001,.Fall,2001.Fall,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542980,41,52,3,2,17960.77458,0,20339.70814,19166.10698,17960.77458,1,2001,.Spr,2001.Spr,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542981,41,52,3,3,15577.83057,0,17960.77458,16428.72051,15577.83057,2,2001,.Sum,2001.Sum,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542982,41,52,3,4,20383.41482,37202.0585,72322.06928,58739.98467,57585.47332,3,2001,.Fall,2001.Fall,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542984,41,52,4,2,768.905771,0,1384.877958,1334.329912,768.905771,1,2001,.Spr,2001.Spr,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542985,41,52,4,3,608.650326,0,768.905771,727.154188,608.650326,2,2001,.Sum,2001.Sum,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542986,41,52,4,4,516.820404,12380.15271,15577.83057,13675.77745,12896.97312,3,2001,.Fall,2001.Fall,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542988,41,52,5,4,0,541.973849,608.650326,572.374767,541.973849,3,2001,.Fall,2001.Fall,CHINOOK,5,8,30,M-Will Sp,Marked Willamette River Spring
3542990,41,53,2,2,41907.77448,0,45937.82785,42189.3011,41907.77448,1,2001,.Spr,2001.Spr,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3542991,41,53,2,3,32126.23073,4060.514705,41907.77448,36883.03232,36186.74544,2,2001,.Sum,2001.Sum,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3542992,41,53,2,4,45936.19038,0,61897.73273,45946.687,45936.19038,3,2001,.Fall,2001.Fall,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3542994,41,53,3,2,24315.83523,0,26239.5791,24725.55539,24315.83523,1,2001,.Spr,2001.Spr,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3542995,41,53,3,3,12246.84021,8394.469934,24315.83523,22241.69448,20641.31015,2,2001,.Sum,2001.Sum,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3542996,41,53,3,4,26064.17105,0,32126.23073,26092.9246,26064.17105,3,2001,.Fall,2001.Fall,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3542998,41,53,4,2,10873.61774,0,13651.05317,13152.78972,10873.61774,1,2001,.Spr,2001.Spr,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3542999,41,53,4,3,877.790144,6867.50813,10873.61774,10283.1803,7745.298274,2,2001,.Sum,2001.Sum,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3543000,41,53,4,4,10391.06097,0,12246.84021,10751.50102,10391.06097,3,2001,.Fall,2001.Fall,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3543002,41,53,5,2,3372.634587,0,3973.957234,3904.810378,3372.634587,1,2001,.Spr,2001.Spr,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3543003,41,53,5,3,0,2760.604898,3372.634587,3284.946088,2760.604898,2,2001,.Sum,2001.Sum,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3543004,41,53,5,4,795.535474,0,877.790144,825.473851,795.535474,3,2001,.Fall,2001.Fall,CHINOOK,5,8,33,U-Snake F,UnMarked Snake River Fall
3543006,41,54,2,2,50641.76232,0,55511.71801,50981.96182,50641.76232,1,2001,.Spr,2001.Spr,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543007,41,54,2,3,38821.64971,4906.765467,50641.76232,44569.81501,43728.41517,2,2001,.Sum,2001.Sum,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543008,41,54,2,4,55509.73928,0,74797.82231,55522.4235,55509.73928,3,2001,.Fall,2001.Fall,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543010,41,54,3,2,29383.49181,0,31708.16262,29878.60163,29383.49181,1,2001,.Spr,2001.Spr,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543011,41,54,3,3,14799.20084,10143.95912,29383.49181,26877.07996,24943.15996,2,2001,.Sum,2001.Sum,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543012,41,54,3,4,31496.19782,0,38821.64971,31530.94389,31496.19782,3,2001,.Fall,2001.Fall,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543014,41,54,4,2,9596.309093,0,12047.48307,11607.74994,9596.309093,1,2001,.Spr,2001.Spr,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543015,41,54,4,3,774.677365,6060.791568,9596.309093,9075.22951,6835.468933,2,2001,.Sum,2001.Sum,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543016,41,54,4,4,12556.65915,0,14799.20084,12992.21841,12556.65915,3,2001,.Fall,2001.Fall,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543018,41,54,5,2,1331.564029,0,1568.974749,1541.674588,1331.564029,1,2001,.Spr,2001.Spr,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543019,41,54,5,3,0,1089.926016,1331.564029,1296.943364,1089.926016,2,2001,.Sum,2001.Sum,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543020,41,54,5,4,702.085036,0,774.677365,728.506594,702.085036,3,2001,.Fall,2001.Fall,CHINOOK,5,8,34,M-Snake F,Marked Snake River Fall
3543022,41,55,2,2,115996.3472,0,126382.6381,116069.8148,115996.3472,1,2001,.Spr,2001.Spr,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543023,41,55,2,3,99421.92342,1957.329231,115996.3472,102088.3852,101379.2527,2,2001,.Sum,2001.Sum,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543024,41,55,2,4,126379.8843,0,170271.0258,126392.1825,126379.8843,3,2001,.Fall,2001.Fall,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543026,41,55,3,2,76261.26593,0,81013.284,76338.81751,76261.26593,1,2001,.Spr,2001.Spr,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543027,41,55,3,3,49876.75045,16898.11396,76261.26593,69756.17994,66774.86442,2,2001,.Sum,2001.Sum,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543028,41,55,3,4,80717.60491,0,99421.92342,80750.48621,80717.60491,3,2001,.Fall,2001.Fall,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543030,41,55,4,2,151543.2582,0,161703.9836,155801.7882,151543.2582,1,2001,.Spr,2001.Spr,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543031,41,55,4,3,40563.07108,73906.75892,151543.2582,143314.4592,114469.83,2,2001,.Sum,2001.Sum,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543032,41,55,4,4,43344.27232,0,49876.75045,43786.79922,43344.27232,3,2001,.Fall,2001.Fall,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543034,41,55,5,2,34830.1278,0,37689.87184,37034.06807,34830.1278,1,2001,.Spr,2001.Spr,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543035,41,55,5,3,0,24526.50825,34830.1278,33924.54447,24526.50825,2,2001,.Sum,2001.Sum,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543036,41,55,5,4,37690.66531,0,40563.07108,38145.51204,37690.66531,3,2001,.Fall,2001.Fall,CHINOOK,5,9,1,U-OR No F,UnMarked Oregon North Coast Fall
3543038,41,56,2,2,1171.680704,0,1276.592771,1172.422801,1171.680704,1,2001,.Spr,2001.Spr,CHINOOK,5,9,2,M-OR No F,Marked Oregon North Coast Fall
3543039,41,56,2,3,1004.26222,19.77101,1171.680704,1031.196187,1024.03323,2,2001,.Sum,2001.Sum,CHINOOK,5,9,2,M-OR No F,Marked Oregon North Coast Fall
